Pays_indic,Country Name,Country Code,Indicator Name,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
KEN_Alternative and nuclear energy (% of total energy use),Kenya,KEN,Alternative and nuclear energy (% of total energy use),1.2361417136943402,1.6099796590434299,1.6614005229352502,1.90224586794798,1.7809363272981,1.99550431440795,4.8675904739542695,4.795883601939559,4.72121724155253,4.672803350153139,2.0187262635879,2.13119141979817,2.1489567498408504,2.22818897573319,2.3077663511823396,2.12636218098951,2.16897934797234,1.9924253576122002,1.95084051767627,1.45435615164734,0.8902993752512159,1.4368384351400803,1.75680404278606,1.9895248071528,1.80661718103026,1.7389231833782,1.79456364110177,1.8770537065359099,1.63132850505135,1.35672190530388,1.7972407905832999,1.7698265520853098,2.04937627283858,1.9817307119414198,2.2389407749930803,,,,,
KEN_Energy use (kg of oil equivalent per capita),Kenya,KEN,Energy use (kg of oil equivalent per capita),449.197204614162,444.517353501631,435.73280058113505,426.78998496128503,434.81066936865403,437.10286866538695,459.087475075839,461.227590614061,456.49146444138705,457.22275716181997,451.511405112816,445.035567064816,442.239418199691,439.219969715585,430.63985461056,437.93007680413695,440.89213185660697,433.613199010772,437.403423045605,434.808503761099,437.96593207908404,431.98153197808,426.01647873610295,423.71408174434305,433.506426820775,436.92709562716794,443.16548581739096,440.46514627267,443.5401695633099,456.949612378842,464.41349170781797,461.465825264785,454.836355616314,468.637588285859,505.99740072699404,,,,,
KEN_GDP (current US$),Kenya,KEN,GDP (current US$),7265315331.622729,6854491453.90208,6431579357.31256,5979198463.83025,6191437070.44184,6135034338.30431,7239126716.932191,7970820530.75078,8355380879.12955,8283114648.36775,8572359162.856309,8151479004.213341,8209129171.73649,5751789915.05363,7148145375.78545,9046326059.988571,12045858436.2399,13115773737.5664,14093998843.7334,12896013576.7324,12705357103.0056,12986007425.8781,13147743910.7241,14904517649.8476,16095337093.8366,18737897744.7948,25825524820.8064,31958195182.2406,35895153327.8497,37021512048.8158,40000088346.8041,41953433591.4101,50412754861.0191,55096728047.9408,61448046801.6041,64007750169.3344,69188755364.2995,78965004656.1823,87778582964.1388,95503088538.092
KEN_GDP growth (annual %),Kenya,KEN,GDP growth (annual %),5.5919762065950405,3.7735441966442003,1.50647825447521,1.30905024171788,1.7552169769687,4.30056181950171,7.17755539087368,5.93710744610728,6.20318381988459,4.69034876812297,4.19205097421585,1.4383467910851397,-0.7994939599276311,0.35319725637262395,2.6327845185903302,4.40621652580508,4.1468392671671,0.474901920484101,3.2902137230934603,2.3053885959187297,0.599695391613636,3.77990649628987,0.546859529994521,2.93247554619273,5.10429977568934,5.90666608168013,6.472494298624821,6.85072977063138,0.232282745665941,3.3069398153475804,8.40569922421719,6.108263719796501,4.563209130711201,5.878680566754181,5.357125644499691,5.71850713263132,5.878949299183089,4.80569652382397,6.31845070162866,5.36574896547464
"KEN_Industry (including construction), value added (% of GDP)",Kenya,KEN,"Industry (including construction), value added (% of GDP)",17.7777789731857,17.3890608875129,17.3095812253195,16.908692057764497,16.4291493076177,16.7407322173242,16.1804594237027,15.929756823564,16.7532821189209,16.3699112873458,16.3257927194842,17.0035108667738,15.846070726597901,14.3670196698653,14.5520570887762,13.5565179326743,16.3920534652717,15.926383171516,15.542163321886198,14.915302558375,15.0158560285564,15.309624091250802,15.4535611803669,15.6231500412624,16.205077338740598,17.012626039661697,19.3841059353688,19.302168081515397,18.582771727442502,18.749144459871303,18.549474889842802,18.906937833843898,18.599266686211802,18.0241470657037,17.4417720495276,17.3007958438651,17.891674526952897,16.789435387325998,16.405074300186698,16.1464175862083
"KEN_Population, total",Kenya,KEN,"Population, total",16417197.0,17063876.0,17736326.0,18431761.0,19146400.0,19877083.0,20622560.0,21382112.0,22153676.0,22935092.0,23724579.0,24521703.0,25326078.0,26136216.0,26950513.0,27768296.0,28589451.0,29415659.0,30250488.0,31098757.0,31964557.0,32848564.0,33751739.0,34678779.0,35635271.0,36624895.0,37649033.0,38705932.0,39791981.0,40901792.0,42030676.0,43178257.0,44343410.0,45519889.0,46699981.0,47878336.0,49051686.0,50221473.0,51393010.0,52573973.0
KEN_Émissions totales de GES (kt d’équivalent CO2),Kenya,KEN,Émissions totales de GES (kt d’équivalent CO2),28468.693,28404.277000000002,29812.384,31668.235,33170.182,33349.257000000005,34675.608,34921.399,36807.31,38381.068999999996,38943.126000000004,38141.052,39012.029,39846.354,41268.314,41798.476,41134.09,41235.589,66595.01,46998.102999999996,46237.25,44415.733,43784.865999999995,46308.65900000001,46544.163,48661.628,50017.915,53054.236,53277.032,52547.68003676309,52675.102351643895,53513.99238209981,54302.0956122537,,,,,,,
"KGZ_Agriculture, forestry, and fishing, value added (% of GDP)",Kyrgyz Republic,KGZ,"Agriculture, forestry, and fishing, value added (% of GDP)",,,,,,,,,31.085043988269803,32.8,32.6635514018692,35.2767567567568,37.2650748684743,39.1058322595103,38.3644502129925,40.6816928975355,46.3176248862145,41.1876085603392,36.0552815273804,34.8816264565895,34.1877085637959,34.5410003586728,34.4047962763445,33.6222526391595,29.9044500994693,28.4832783609781,28.6802911420992,26.880210179587102,23.4855331532901,18.7607374707352,17.4482561772443,16.565316650179998,16.654196378216,14.637872549781198,14.718663119487697,14.0607643300857,12.8344731564928,12.5145788958853,11.6752864842384,12.089843035009
KGZ_GDP (current US$),Kyrgyz Republic,KGZ,GDP (current US$),,,,,,,,,,,2675000000.0,2569444444.44444,2316562500.0,2028295454.54545,1681006993.00699,1661018518.5185199,1827570586.1678398,1767864035.71943,1645963749.83146,1249061487.01457,1369688498.06778,1525116370.27939,1605643104.73021,1919008090.4964101,2211534585.0034,2460248026.17783,2834168889.42019,3802566170.8154297,5139957784.91084,4690062255.12247,4794357795.07139,6197766118.59856,6605139933.410629,7335027591.91628,7468096566.711579,6678178340.45121,6813092065.835071,7702934800.12836,8271108638.399309,8454619607.81795
KGZ_GDP growth (annual %),Kyrgyz Republic,KGZ,GDP growth (annual %),,,,,,,,3.2999683748466597,13.200030056355699,2.7897509359977297,5.70279663523448,-7.943925233644889,-13.8378378378376,-15.4593282072033,-20.085158832427897,-5.42382188498404,7.084502418690209,9.91525387511598,2.12183525225139,3.6557894059338,5.44333661578879,5.321621410724861,-0.0173246186891447,7.030293219684349,7.02681241326046,-0.175515390983136,3.1028987345787598,8.54287474264086,8.40161609384786,2.88629456907456,-0.471566605987604,5.95627430862646,-0.0881502127179488,10.9154694813983,4.02403862932974,3.87582544285665,4.33585588866971,4.73993725374304,3.7579101172775298,4.50713892307806
"KGZ_Industry (including construction), value added (% of GDP)",Kyrgyz Republic,KGZ,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,34.1098130841121,33.8248648648649,36.0628625387832,30.517115804807002,23.88345314164,18.1095192968765,17.0282871709837,21.059258873025502,20.7612912285629,23.1250231823404,29.199619937666103,26.8324889860388,21.313703115960898,20.2432676693128,21.6893695542269,19.9674526656306,17.5544661208558,16.6822999949964,20.4289120967446,23.635729332993396,26.2652737926744,27.449088094616197,22.257129725034197,24.843594671242,23.8882289228189,25.0780623169815,26.5464240007793,27.3080934715766,27.478513682116297,27.6063381207859
"KGZ_Population, total",République kirghize,KGZ,"Population, total",3617400.0,3685800.0,3759300.0,3838300.0,3916400.0,3990300.0,4066500.0,4144600.0,4218400.0,4307500.0,4391200.0,4463600.0,4515400.0,4516700.0,4515100.0,4560400.0,4628400.0,4696400.0,4769000.0,4840400.0,4898400.0,4945100.0,4990700.0,5043300.0,5104700.0,5162600.0,5218400.0,5268400.0,5318700.0,5383300.0,5447900.0,5514600.0,5607200.0,5719600.0,5835500.0,5956900.0,6079500.0,6198200.0,6322800.0,6456900.0
KGZ_Émissions totales de GES (kt d’équivalent CO2),République kirghize,KGZ,Émissions totales de GES (kt d’équivalent CO2),18904.728619999998,17020.0065,15864.9806,14414.486519999999,13563.6558,13638.2389,14220.5455,14655.7436,16896.3839,16108.9077,33283.188089999996,30183.3567,22014.0663,17742.7522,13406.1932,10488.6816,12527.7409,11417.8648,11119.9075,9840.1165,9973.9558,8996.7479,10365.5904,10992.9099,11243.6025,10852.4673,10680.9086,11464.2627,11873.2617,13218.8107777734,13008.5431032492,13853.6745152227,13794.741244840901,,,,,,,
"KIR_Agriculture, forestry, and fishing, value added (% of GDP)",Kiribati,KIR,"Agriculture, forestry, and fishing, value added (% of GDP)",14.294117647058801,18.9527777777778,19.2025,19.9785714285714,27.6382978723404,20.602173913043497,14.777083333333302,16.720833333333303,21.0236363636364,17.303846153846198,11.1333333333333,26.8252459016393,30.4827692307692,29.416521739130395,29.3485333333333,28.499078947368396,26.0783529411765,23.909670329670302,24.385673076923105,25.1644859813084,19.9597413793103,20.398606557377104,21.6549974112916,23.4476760692453,24.4015928309675,20.4715491891141,22.042188097710298,23.1653169857968,24.6932816337696,26.6106756032487,24.064205683801102,25.073937205883198,24.3358713813766,23.0477571307128,23.7446266358351,21.5765558116562,26.3210331488028,30.510971607231998,28.615645199267803,
KIR_GDP (current US$),Kiribati,KIR,GDP (current US$),38715554.5433842,41369800.0459664,40572066.1324678,37837837.8378378,41246160.596753,32125148.4042182,32085561.497326195,33608738.2719507,42972107.1958747,41119721.651115,39809538.6776989,47515189.281819604,47737955.346651,46919624.6430029,54832577.8622606,56338028.169014096,66515376.7900462,67537479.5903221,65334841.06043471,69032258.0645161,67254174.3970315,63101272.3699183,72196457.6768445,90231856.8000519,102367039.270481,112133944.253532,110234939.759036,132671742.95038101,141042610.300285,132420059.273124,156120895.248578,181705002.57864898,190243321.598675,185113921.606488,179703443.302686,171117872.436331,178328873.03003302,187276210.91355,196737895.99521798,194647201.946472
KIR_GDP growth (annual %),Kiribati,KIR,GDP growth (annual %),-16.5077323500106,-3.3057851239669596,6.83760683760686,-0.800000000000011,4.83870967741937,-6.923076923076921,-0.826446280991732,-9.16666666666667,9.1743119266055,-3.36134453781511,-0.869565217391298,0.0,0.8771929824561371,0.869565217391298,1.72413793103448,0.0,1.69491525423729,1.66666666666666,6.55737704918033,-1.5384615384615299,6.25,-1.4705882352941297,3.78746268656718,2.00632463588045,-1.62936020385506,4.95163162646719,-0.0492953226795549,2.03494726487787,-2.0914367581391202,0.8027515094326819,-0.9238846568670741,1.59456110202041,4.7133191363183204,4.21477391203615,-0.697828087271759,10.4054079265676,5.13538328085485,0.8915081703723331,2.31315781089032,2.24736596252662
"KIR_Industry (including construction), value added (% of GDP)",Kiribati,KIR,"Industry (including construction), value added (% of GDP)",6.2147058823529395,6.58611111111111,6.1,6.33571428571429,3.54468085106383,4.29782608695652,4.85833333333333,5.05416666666667,3.61636363636364,4.24615384615385,4.541176470588231,11.195901639344301,9.039076923076921,9.556956521739131,8.6684,8.68486842105263,8.22694117647059,7.623296703296701,10.3938461538462,11.596261682242998,10.493362068965501,10.4539344262295,9.1972896824919,8.829175905727439,7.94518914328941,6.74859744727914,9.95136346248429,10.4991296450465,10.899132327491401,10.334002791700302,11.8628931334935,12.827324693607599,13.6352503850613,14.472647999123799,14.3898316136896,15.2220392931621,14.6943573667712,12.4861882974979,12.470662403062502,
"KIR_Population, total",Kiribati,KIR,"Population, total",59301.0,60104.0,60887.0,61733.0,62744.0,63986.0,65505.0,67248.0,69089.0,70853.0,72400.0,73692.0,74766.0,75716.0,76670.0,77723.0,78903.0,80187.0,81556.0,82972.0,84396.0,85849.0,87305.0,88835.0,90499.0,92325.0,94343.0,96527.0,98761.0,100930.0,102927.0,104728.0,106370.0,107890.0,109391.0,110930.0,112524.0,114158.0,115847.0,117606.0
"KNA_Agriculture, forestry, and fishing, value added (% of GDP)",St. Kitts and Nevis,KNA,"Agriculture, forestry, and fishing, value added (% of GDP)",8.424009563563981,5.77366614544041,8.15712835509704,6.312340890202,6.6514236904182695,4.92805055399631,5.8455883733512595,5.91115567524622,5.4447346968612,4.25167052163804,3.4992044335919,3.7870427858146503,3.98349194267793,3.85360919013404,3.23358877747323,2.8976195913753395,2.78246268387725,3.05050690374128,2.2646853547657795,1.751541103416,1.5032991406738303,1.6744978592331698,1.7273010142641698,1.7199126768177802,1.70685837874697,1.57362119428274,1.18856039358131,1.15524939953897,1.26705845231522,1.16183476788067,1.29940364826941,1.36460805449374,1.30718046956699,1.1855092662015199,1.0720274775229799,1.03028260555582,0.9053673716887729,1.1089522351796102,1.15418437637403,1.30987285388063
KNA_GDP (current US$),St. Kitts and Nevis,KNA,GDP (current US$),68459214.07407409,80890204.81481479,86021798.51851851,86875571.48148149,98603924.81481479,111008962.222222,130684579.62963,147748773.33333302,172692174.444444,192517321.851852,217258907.777778,220539518.51851898,242135407.407407,263754666.66666698,295157666.666667,313483370.37037003,333946111.111111,374640306.97363997,383257146.03492403,406597041.48592997,433520483.446409,475443702.962222,497328958.588218,486344344.344344,529250444.44444406,577730925.925926,644414814.814815,689285185.185185,751229629.62963,747859259.259259,760177777.777778,817762962.962963,800422222.222222,839770370.37037,916574074.074074,923155555.5555551,971162962.9629631,996937037.0370369,1010814814.8148099,1050992592.5925901
KNA_GDP growth (annual %),St. Kitts and Nevis,KNA,GDP growth (annual %),8.440501932565029,1.5464754260893898,0.5491759518533139,1.18628710124523,8.86651517259696,8.54934555511397,10.8573534132737,6.549195411727611,9.22607858544593,5.479270914043809,4.877530405328191,-1.8642152766051798,4.26885262059847,6.802138262323131,5.301150599984241,5.38310702109311,5.8430292506837,6.82361911090274,-0.48626168478487797,3.21938690999363,10.4071927568801,5.5172556312431,2.46969733094421,-3.4442489845960296,4.057900321882509,9.695234587010999,0.9113350504901659,0.600602326543751,6.120991561784071,-4.04843042567738,-0.6081994714724169,1.82786047745658,-2.2274579371899,5.38366020854242,6.28584648825472,1.03166367156851,2.8278961635008995,-1.9778099372889502,2.92392428219199,2.5047090074861096
"KNA_Industry (including construction), value added (% of GDP)",St. Kitts and Nevis,KNA,"Industry (including construction), value added (% of GDP)",18.9171029424722,17.289650960943803,18.7683943470384,19.1114974088335,17.4000781735842,16.577680858453697,18.1626413374482,18.794433407691802,22.8660014920876,22.363507803951002,23.9727680705027,22.5216207996316,22.044307623405103,21.2143692454941,19.4907128732327,20.795444167337802,20.261729964193602,19.432809314595602,20.6594957531225,22.4775606990408,26.110648549927696,29.4850501900985,27.6834524908729,23.5262688397143,21.743861094397502,21.074349939273898,23.151639155823304,23.2344833885883,22.7133785595961,24.0478996840364,23.0945003118179,21.4089023351872,19.2486372932804,20.528539547848197,22.207495706637,23.5769422110956,25.4917738946052,27.9325935364988,26.189359519273,26.1516450057794
"KNA_Population, total",Saint-Kitts-et-Nevis,KNA,"Population, total",43205.0,42960.0,42728.0,42482.0,42199.0,41866.0,41479.0,41041.0,40641.0,40354.0,40259.0,40379.0,40697.0,41135.0,41617.0,42074.0,42475.0,42854.0,43221.0,43614.0,44074.0,44599.0,45165.0,45746.0,46324.0,46857.0,47339.0,47778.0,48185.0,48599.0,49016.0,49447.0,49887.0,50331.0,50774.0,51203.0,51625.0,52045.0,52441.0,52823.0
"KOR_Agriculture, forestry, and fishing, value added (% of GDP)","Korea, Rep.",KOR,"Agriculture, forestry, and fishing, value added (% of GDP)",14.269315873339501,15.0254279260235,14.0032747623353,12.625275227269098,11.872560957765,11.753699377168,10.428233795338802,9.30920690431544,9.221019667152301,8.54152367465251,7.60649633369599,6.82449065102394,6.607605080045889,5.91488137145192,5.65822105841338,5.32867203919185,4.960650983832361,4.475169639658019,4.22594069826381,4.24975441835615,3.8577920379894,3.5658190212939798,3.20680203781807,2.9645972783672594,2.95801854433406,2.61997573131402,2.49747041944548,2.2834090847770696,2.14224974257429,2.24055681194729,2.1440163216522,2.20919995518876,2.1861850409628,2.09904711367279,2.0566770503763796,2.00390779269061,1.85903488299151,1.8507562953431,1.8235518725406,1.6932662669237801
KOR_Alternative and nuclear energy (% of total energy use),"Korea, Rep.",KOR,Alternative and nuclear energy (% of total energy use),2.60984567882308,2.43814534223792,2.68496123533671,5.5096756069924995,6.45611074304115,8.80526124730621,12.685538673608699,16.2818530008004,14.5333448044715,16.1568859122416,15.395343200811,15.006548918748601,13.548083868232,12.484823008638198,11.7578948081372,12.2653120092228,12.4447483619542,11.9452154624349,15.263151768942802,15.8303149262145,15.3561505197844,15.5852032802373,15.9055327049175,17.019592260423998,16.676167147962197,18.4928495999018,18.4628724574091,17.1070345157828,17.6489642067282,17.1453914666384,15.8724237926686,15.863163513227999,15.251734933776099,14.1627433118238,15.6140052680816,15.962820169088399,,,,
